	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species
ASV_4548	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_4549	Archaea	Methanoteca	Euryarchaeota	Euryarchaeota_X	NA	NA	NA	NA	NA
ASV_4550	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	NS4_marine_group_sp.
ASV_4551	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa	Desulfuromusa_sp.
ASV_4552	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA
ASV_4553	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	NA	NA
ASV_4554	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter	Bryobacter_sp.
ASV_4555	Archaea	TACK	Crenarchaeota	Crenarchaeota_X	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum	Thermofilum_sp.
ASV_4556	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_4557	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Tyzzerella_sp.
ASV_4558	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4559	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	Ruminococcus_1_sp.
ASV_4560	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_1_sp.
ASV_4561	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2	Coprococcus_2_sp.
ASV_4562	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_sp.
ASV_4563	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	AllorhizobiumNeorhizobiumPararhizobiumRhizobium	AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.
ASV_4564	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_X	Rhodobacteraceae_X_sp.
ASV_4565	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Nitrosospira	Nitrosospira_sp.
ASV_4566	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	Artemisia:plas	Artemisia_annua:plas
ASV_4567	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	Thermomonas_sp.
ASV_4568	Bacteria	PANNAM	Epsilonbacteraeota	Epsilonbacteraeota_X	NA	NA	NA	NA	NA
ASV_4569	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_sp.
ASV_4570	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus_sp.
ASV_4571	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA
ASV_4572	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_4573	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio	Salinivibrio_sp.
ASV_4574	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Subgroup_6	Unknown_Order	Unknown_Order_X	NA	NA
ASV_4575	Bacteria	DST	Deinococcus_Thermus	Deinococcus_Thermus_X	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_sp.
ASV_4576	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	NA	NA	NA	NA
ASV_4577	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_sp.
ASV_4578	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea_sp.
ASV_4579	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_sp.
ASV_4580	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Alysiella	Alysiella_sp.
ASV_4581	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
ASV_4582	Bacteria	Gracilicutes	Spirochaetes	Spirochaetes_X	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta	Alkalispirochaeta_sp.
ASV_4583	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum_sp.
ASV_4584	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_X	Lentimicrobiaceae_X_sp.
ASV_4585	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas_sp.
ASV_4586	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_X	Ruminococcaceae_X_sp.
ASV_4587	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methylobacter	Methylobacter_sp.
ASV_4588	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4589	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Eustigmatophyceae:plas	Eustigmatophyceae_X:plas	Eustigmatophyceae_XX:plas	Nannochloropsis:plas	Nannochloropsis_gaditana:plas
ASV_4590	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4591	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	OM60(NOR5)_clade_sp.
ASV_4592	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	SEEPSRB4	SEEPSRB4_sp.
ASV_4593	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter_sp.
ASV_4594	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis_X	Gammaproteobacteria_Incertae_Sedis_XX	Gammaproteobacteria_Incertae_Sedis_XX_sp.
ASV_4595	Bacteria	PVC	Verrucomicrobia	Verrucomicrobia_X	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae_X	Puniceicoccaceae_X_sp.
ASV_4596	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae_X	Muribaculaceae_X_sp.
ASV_4597	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_4598	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4599	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Fretibacter	Fretibacter_sp.
ASV_4600	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Nostocales	Nostocaceae	NA	NA
ASV_4601	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	NA	NA	NA	NA
ASV_4602	Bacteria	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4603	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_2	Tindallia	Tindallia_sp.
ASV_4604	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Coxiella_sp.
ASV_4605	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum_sp.
ASV_4606	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_X	Oligoflexaceae_X_sp.
ASV_4607	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4608	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_sp.
ASV_4609	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides_sp.
ASV_4610	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Chroococcales	Chroococcales_X	Aphanocapsa	Aphanocapsa_feldmannii
ASV_4611	Bacteria	Terrabacteria	NA	NA	NA	NA	NA	NA	NA
ASV_4612	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_X	Clade_II_X_sp.
ASV_4613	Bacteria	Terrabacteria	NA	NA	NA	NA	NA	NA	NA
ASV_4614	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Dictyochophyceae:plas	Dictyochophyceae_X:plas	Dictyochophyceae_XX:plas	Dictyochophyceae_XXX:plas	Dictyochophyceae_XXX_sp.:plas
ASV_4615	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Prymnesiales:plas	Chrysochromulinaceae:plas	Chrysochromulina:plas	Chrysochromulina_sp.:plas
ASV_4616	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Peptococcaceae	Peptococcaceae_X	Peptococcaceae_X_sp.
ASV_4617	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_4618	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Naviculales:plas	Naviculaceae:plas	Navicula:plas	Navicula_sp.:plas
ASV_4619	Bacteria	FCB	Gemmatimonadetes	Gemmatimonadetes_X	Gemmatimonadetes_XX	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_sp.
ASV_4620	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Sva0485	Sva0485_X	Sva0485_XX	Sva0485_XX_sp.
ASV_4621	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	Caproiciproducens_sp.
ASV_4622	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp.
ASV_4623	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	Comamonas_sp.
ASV_4624	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	Ruminococcus_1_sp.
ASV_4625	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group_sp.
ASV_4626	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis_X	Acidibacter	Acidibacter_sp.
ASV_4627	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	Oleiphilus_sp.
ASV_4628	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Pleurocapsales	Pleurocapsales_X	Xenococcus	Xenococcus_sp.
ASV_4629	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina	Desulfosarcina_sp.
ASV_4630	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnohabitans	Limnohabitans_sp.
ASV_4631	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Raoultella_sp.
ASV_4632	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV_4633	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4634	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella_sp.
ASV_4635	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	Artemisia:plas	Artemisia_annua:plas
ASV_4636	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia	Delftia_sp.
ASV_4637	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Naviculales:plas	NA	NA	NA
ASV_4638	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae_X	Muribaculaceae_X_sp.
ASV_4639	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum_sp.
ASV_4640	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	NA	NA	NA
ASV_4641	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4642	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	Syntrophococcus_sp.
ASV_4643	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_4644	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera_sp.
ASV_4645	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Family_XIII	[Eubacterium]_brachy_group	[Eubacterium]_brachy_group_sp.
ASV_4646	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4647	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor_sp.
ASV_4648	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga_sp.
ASV_4649	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus_Competibacter	Candidatus_Competibacter_sp.
ASV_4650	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_4651	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	Artemisia:plas	Artemisia_annua:plas
ASV_4652	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Reinekea	Reinekea_sp.
ASV_4653	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Tyzzerella_sp.
ASV_4654	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4655	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	Kiloniellaceae_X	Kiloniellaceae_X_sp.
ASV_4656	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_4657	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4658	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia_sp.
ASV_4659	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	Isochrysidales:plas	Noelaerhabdaceae:plas	Gephyrocapsa:plas	Gephyrocapsa_oceanica:plas
ASV_4660	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrionaceae_X	Cellvibrionaceae_X_sp.
ASV_4661	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_4662	Eukaryota:plas	Archaeplastida:plas	Chlorophyta:plas	Chlorophyta_X:plas	Trebouxiophyceae:plas	Chlorellales:plas	Chlorellales_X:plas	NA	NA
ASV_4663	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Bacillariophyceae:plas	Thalassiophysales:plas	Catenulaceae:plas	Amphora:plas	Amphora_sp.:plas
ASV_4664	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	NA	NA	NA
ASV_4665	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	Sva0996_marine_group_sp.
ASV_4666	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodovibrionales	Kiloniellaceae	NA	NA
ASV_4667	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_4668	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	Oscillatoriales	Oscillatoriales_X	Oscillatoria	Oscillatoria_spongeliae
ASV_4669	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_X	SAR116_clade_X_sp.
ASV_4670	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_X	SAR116_clade_X_sp.
ASV_4671	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_X	NS7_marine_group_X_sp.
ASV_4672	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	Candidatus_Actinomarina_sp.
ASV_4673	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	NA	NA	NA	NA	NA
ASV_4674	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Prymnesiophyceae:plas	NA	NA	NA	NA
ASV_4675	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	OM27_clade_sp.
ASV_4676	Eukaryota:plas	Haptista:plas	Haptophyta:plas	Haptophyta_X:plas	Rappephyceae:plas	Rappephyceae_X:plas	Rappephyceae_XX:plas	Rappephyceae_XXX:plas	Rappephyceae_XXX_sp.:plas
ASV_4677	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	NA
ASV_4678	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_4679	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Coxiella_sp.
ASV_4680	Eukaryota:plas	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4681	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4682	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Micrococcales	Dermatophilaceae	Dermatophilaceae_X	Dermatophilaceae_X_sp.
ASV_4683	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4684	Eukaryota:plas	TSAR:plas	Stramenopiles:plas	Gyrista:plas	Mediophyceae:plas	Chaetocerotales:plas	Chaetocerotaceae:plas	Chaetoceros:plas	Chaetoceros_sp.:plas
ASV_4685	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	NA	NA	NA	NA
ASV_4686	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4687	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacteraceae_X	Steroidobacteraceae_X_sp.
ASV_4688	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Subgroup_6	Unknown_Order	Unknown_Order_X	Vicinamibacter	Vicinamibacter_sp.
ASV_4689	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4690	Bacteria	PANNAM	Acidobacteria	Acidobacteria_X	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter	Candidatus_Koribacter_sp.
ASV_4691	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacteraceae_X	Steroidobacteraceae_X_sp.
ASV_4692	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4693	Bacteria	PANNAM	NA	NA	NA	NA	NA	NA	NA
ASV_4694	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_1_sp.
ASV_4695	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Frankiales	Sporichthyaceae	hgcI_clade	hgcI_clade_sp.
ASV_4696	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Gammaproteobacteria_Incertae_Sedis_X	Acidibacter	Acidibacter_sp.
ASV_4697	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_4698	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_sp.
ASV_4699	Bacteria	Terrabacteria	Actinobacteria	Actinobacteria_X	Actinobacteria_XX	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	Corynebacterium_1_sp.
ASV_4700	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_sp.
ASV_4701	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp.
ASV_4702	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
ASV_4703	Bacteria	CMS	Cyanobacteria	Cyanobacteria_X	Cyanophyceae	NA	NA	NA	NA
ASV_4704	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia_sp.
ASV_4705	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	NA	NA	NA	NA
ASV_4706	Bacteria	FCB	Gemmatimonadetes	Gemmatimonadetes_X	Gemmatimonadetes_XX	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonadaceae_X	Gemmatimonadaceae_X_sp.
ASV_4707	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Alphaproteobacteria	NA	NA	NA	NA
ASV_4708	Bacteria	PVC	Planctomycetes	Planctomycetes_X	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula_sp.
ASV_4709	Bacteria	FCB	Bacteroidetes	Bacteroidetes_X	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_4710	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	NA	NA
ASV_4711	Eukaryota:plas	Archaeplastida:plas	Streptophyta:plas	Streptophyta_X:plas	Embryophyceae:plas	Embryophyceae_X:plas	Embryophyceae_XX:plas	NA	NA
ASV_4712	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter_sp.
ASV_4713	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4714	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax_sp.
ASV_4715	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Oceanospirillales	NA	NA	NA
ASV_4716	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	Oscillospira_sp.
ASV_4717	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	Ruminococcus_1_sp.
ASV_4718	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASV_4719	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp.
ASV_4720	Bacteria	Terrabacteria	Firmicutes	Firmicutes_X	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4721	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_sp.
ASV_4722	Bacteria	PANNAM	Proteobacteria	Proteobacteria_X	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA
